Date	Time		Year	Mo	D	Hr	Mn	Height			
2010-04-22	01:05:00	11035	2010	4	22	1	5	2.5			
2010-04-22	01:10:00	11040	2010	4	22	1	10	2.5			
2010-04-22	01:15:00	11045	2010	4	22	1	15	2.5			
2010-04-22	01:20:00	11050	2010	4	22	1	20	2.5			
2010-04-22	01:25:00	11055	2010	4	22	1	25	2.5			
2010-04-22	01:30:00	11060	2010	4	22	1	30	2.5			
2010-04-22	01:35:00	11065	2010	4	22	1	35	2.5			
2010-04-22	01:40:00	11070	2010	4	22	1	40	2.5			
2010-04-22	01:45:00	11075	2010	4	22	1	45	2.5			
2010-04-22	01:50:00	11080	2010	4	22	1	50	2.5			
2010-04-22	01:55:00	11085	2010	4	22	1	55	2.5			
2010-04-22	02:00:00	11090	2010	4	22	2	0	2.5			
2010-04-22	02:05:00	11095	2010	4	22	2	5	2.5			
2010-04-22	02:10:00	11100	2010	4	22	2	10	2.5			
2010-04-22	02:15:00	11105	2010	4	22	2	15	2.5			
2010-04-22	02:20:00	11110	2010	4	22	2	20	2.5			
2010-04-22	02:25:00	11115	2010	4	22	2	25	2.5			
2010-04-22	02:30:00	11120	2010	4	22	2	30	2.5			
2010-04-22	02:35:00	11125	2010	4	22	2	35	2.5			
2010-04-22	02:40:00	11130	2010	4	22	2	40	2.5			
2010-04-22	02:45:00	11135	2010	4	22	2	45	2.5			
2010-04-22	02:50:00	11140	2010	4	22	2	50	2.5			
2010-04-22	02:55:00	11145	2010	4	22	2	55	2.5			
2010-04-22	03:00:00	11150	2010	4	22	3	0	2.5			
2010-04-22	03:05:00	11155	2010	4	22	3	5	2.8			
2010-04-22	03:10:00	11160	2010	4	22	3	10	2.5			
2010-04-22	03:15:00	11165	2010	4	22	3	15	2.5			
2010-04-22	03:20:00	11170	2010	4	22	3	20	2.5			
2010-04-22	03:25:00	11175	2010	4	22	3	25	2.5			
2010-04-22	03:30:00	11180	2010	4	22	3	30	2.5			
2010-04-22	03:35:00	11185	2010	4	22	3	35	2.5			
2010-04-22	03:40:00	11190	2010	4	22	3	40	2.5			
2010-04-22	03:45:00	11195	2010	4	22	3	45	2.5			
2010-04-22	03:50:00	11200	2010	4	22	3	50	2.5			
2010-04-22	03:55:00	11205	2010	4	22	3	55	2.5			
2010-04-22	04:00:00	11210	2010	4	22	4	0	2.5			
2010-04-22	04:05:00	11215	2010	4	22	4	5	2.5			
2010-04-22	04:10:00	11220	2010	4	22	4	10	2.5			
2010-04-22	04:15:00	11225	2010	4	22	4	15	2.5			
2010-04-22	04:20:00	11230	2010	4	22	4	20	2.5			
2010-04-22	04:25:00	11235	2010	4	22	4	25	2.5			
2010-04-22	04:30:00	11240	2010	4	22	4	30	2.5			
2010-04-22	04:35:00	11245	2010	4	22	4	35	2.5			
2010-04-22	04:40:00	11250	2010	4	22	4	40	2.5			
2010-04-22	04:45:00	11255	2010	4	22	4	45	2.5			
2010-04-22	04:50:00	11260	2010	4	22	4	50	2.5			
2010-04-22	04:55:00	11265	2010	4	22	4	55	2.5			
2010-04-22	05:00:00	11270	2010	4	22	5	0	2.5			
2010-04-22	05:05:00	11275	2010	4	22	5	5	2.5			
2010-04-22	05:10:00	11280	2010	4	22	5	10	2.5			
2010-04-22	05:15:00	11285	2010	4	22	5	15	2.5			
2010-04-22	05:20:00	11290	2010	4	22	5	20	2.5			
2010-04-22	05:25:00	11295	2010	4	22	5	25	2.5			
2010-04-22	05:30:00	11300	2010	4	22	5	30	2.5			
2010-04-22	05:35:00	11305	2010	4	22	5	35	2.5			
2010-04-22	05:40:00	11310	2010	4	22	5	40	2.5			
2010-04-22	05:45:00	11315	2010	4	22	5	45	2.5			
2010-04-22	05:50:00	11320	2010	4	22	5	50	2.5			
2010-04-22	05:55:00	11325	2010	4	22	5	55	2.5			
2010-04-22	06:00:00	11330	2010	4	22	6	0	2.5			
2010-04-22	06:05:00	11335	2010	4	22	6	5	2.5			
2010-04-22	06:10:00	11340	2010	4	22	6	10	2.5			
2010-04-22	06:15:00	11345	2010	4	22	6	15	2.5			
2010-04-22	06:20:00	11350	2010	4	22	6	20	2.8			
2010-04-22	06:25:00	11355	2010	4	22	6	25	2.8			
2010-04-22	06:30:00	11360	2010	4	22	6	30	2.5			
2010-04-22	06:35:00	11365	2010	4	22	6	35	2.5			
2010-04-22	06:40:00	11370	2010	4	22	6	40	2.5			
2010-04-22	06:45:00	11375	2010	4	22	6	45	2.5			
2010-04-22	06:50:00	11380	2010	4	22	6	50	2.5			
2010-04-22	06:55:00	11385	2010	4	22	6	55	2.5			
2010-04-22	07:00:00	11390	2010	4	22	7	0	2.5			
2010-04-22	07:05:00	11395	2010	4	22	7	5	2.5			
2010-04-22	07:10:00	11400	2010	4	22	7	10	2.5			
2010-04-22	07:15:00	11405	2010	4	22	7	15	2.5			
2010-04-22	07:20:00	11410	2010	4	22	7	20	2.5			
2010-04-22	07:25:00	11415	2010	4	22	7	25	2.5			
2010-04-22	07:30:00	11420	2010	4	22	7	30	2.5			
2010-04-22	07:35:00	11425	2010	4	22	7	35	2.5			
2010-04-22	07:40:00	11430	2010	4	22	7	40	2.5			
2010-04-22	07:45:00	11435	2010	4	22	7	45	2.5			
2010-04-22	07:50:00	11440	2010	4	22	7	50	2.5			
2010-04-22	07:55:00	11445	2010	4	22	7	55	2.5			
2010-04-22	08:00:00	11450	2010	4	22	8	0	2.5			
2010-04-22	08:05:00	11455	2010	4	22	8	5	2.5			
2010-04-22	08:10:00	11460	2010	4	22	8	10	2.5			
2010-04-22	08:15:00	11465	2010	4	22	8	15	2.5			
2010-04-22	08:20:00	11470	2010	4	22	8	20	2.8			
2010-04-22	08:25:00	11475	2010	4	22	8	25	2.5			
2010-04-22	08:30:00	11480	2010	4	22	8	30	2.5			
2010-04-22	08:35:00	11485	2010	4	22	8	35	2.8			
2010-04-22	08:40:00	11490	2010	4	22	8	40	2.5			
2010-04-22	08:45:00	11495	2010	4	22	8	45	2.5			
2010-04-22	08:50:00	11500	2010	4	22	8	50	2.5			
2010-04-22	08:55:00	11505	2010	4	22	8	55	3.8			
2010-04-22	09:00:00	11510	2010	4	22	9	0	3.8			
2010-04-22	09:05:00	11515	2010	4	22	9	5	3.8			
2010-04-22	09:10:00	11520	2010	4	22	9	10	2.5			
2010-04-22	09:15:00	11525	2010	4	22	9	15	2.8			
2010-04-22	09:20:00	11530	2010	4	22	9	20	3.8			
2010-04-22	09:25:00	11535	2010	4	22	9	25	3.8			
2010-04-22	09:30:00	11540	2010	4	22	9	30	2.5			
2010-04-22	09:35:00	11545	2010	4	22	9	35	3.8			
2010-04-22	09:40:00	11550	2010	4	22	9	40	2.5			
2010-04-22	09:45:00	11555	2010	4	22	9	45	4.5			
2010-04-22	09:50:00	11560	2010	4	22	9	50	2.5			
2010-04-22	09:55:00	11565	2010	4	22	9	55	2.8			
2010-04-22	10:00:00	11570	2010	4	22	10	0	2.5			
2010-04-22	10:05:00	11575	2010	4	22	10	5	2.5			
2010-04-22	10:10:00	11580	2010	4	22	10	10	2.5			
2010-04-22	10:15:00	11585	2010	4	22	10	15	2.5			
2010-04-22	10:20:00	11590	2010	4	22	10	20	2.8			
2010-04-22	10:25:00	11595	2010	4	22	10	25	2.8			
2010-04-22	10:30:00	11600	2010	4	22	10	30	3.8			
2010-04-22	10:35:00	11605	2010	4	22	10	35	2.5			
2010-04-22	10:40:00	11610	2010	4	22	10	40	2.5			
2010-04-22	10:45:00	11615	2010	4	22	10	45	2.5			
2010-04-22	10:50:00	11620	2010	4	22	10	50	2.5			
2010-04-22	10:55:00	11625	2010	4	22	10	55	3.8			
2010-04-22	11:00:00	11630	2010	4	22	11	0	2.8			
2010-04-22	11:05:00	11635	2010	4	22	11	5	3.7			
2010-04-22	11:10:00	11640	2010	4	22	11	10	2.5			
2010-04-22	11:15:00	11645	2010	4	22	11	15	2.5			
2010-04-22	11:20:00	11650	2010	4	22	11	20	2.5			
2010-04-22	11:25:00	11655	2010	4	22	11	25	2.8			
2010-04-22	11:30:00	11660	2010	4	22	11	30	2.5			
2010-04-22	11:35:00	11665	2010	4	22	11	35	2.5			
2010-04-22	11:40:00	11670	2010	4	22	11	40	2.5			
2010-04-22	11:45:00	11675	2010	4	22	11	45	2.5			
2010-04-22	11:50:00	11680	2010	4	22	11	50	2.5			
2010-04-22	11:55:00	11685	2010	4	22	11	55	2.5			
2010-04-22	12:00:00	11690	2010	4	22	12	0	3.8			
2010-04-22	12:05:00	11695	2010	4	22	12	5	2.5			
2010-04-22	12:10:00	11700	2010	4	22	12	10	3.8			
2010-04-22	12:15:00	11705	2010	4	22	12	15	2.5			
2010-04-22	12:20:00	11710	2010	4	22	12	20	2.5			
2010-04-22	12:25:00	11715	2010	4	22	12	25	2.5			
2010-04-22	12:30:00	11720	2010	4	22	12	30	2.5			
2010-04-22	12:35:00	11725	2010	4	22	12	35	2.5			
2010-04-22	12:40:00	11730	2010	4	22	12	40	2.5			
2010-04-22	12:45:00	11735	2010	4	22	12	45	2.5			
2010-04-22	12:50:00	11740	2010	4	22	12	50	2.5			
2010-04-22	12:55:00	11745	2010	4	22	12	55	2.5			
2010-04-22	13:00:00	11750	2010	4	22	13	0	3.8			
2010-04-22	13:05:00	11755	2010	4	22	13	5	2.5			
2010-04-22	13:10:00	11760	2010	4	22	13	10	3.8			
2010-04-22	13:15:00	11765	2010	4	22	13	15	2.8			
2010-04-22	13:20:00	11770	2010	4	22	13	20	3.8			
2010-04-22	13:25:00	11775	2010	4	22	13	25	3.9			
2010-04-22	13:30:00	11780	2010	4	22	13	30	2.5			
2010-04-22	13:35:00	11785	2010	4	22	13	35	2.5			
2010-04-22	13:40:00	11790	2010	4	22	13	40	2.5			
2010-04-22	13:45:00	11795	2010	4	22	13	45	3.8			
2010-04-22	13:50:00	11800	2010	4	22	13	50	2.8			
2010-04-22	13:55:00	11805	2010	4	22	13	55	2.8			
2010-04-22	14:00:00	11810	2010	4	22	14	0	3.8			
2010-04-22	14:05:00	11815	2010	4	22	14	5	2.5			
2010-04-22	14:10:00	11820	2010	4	22	14	10	2.5			
2010-04-22	14:15:00	11825	2010	4	22	14	15	2.5			
2010-04-22	14:20:00	11830	2010	4	22	14	20	3.8			
2010-04-22	14:25:00	11835	2010	4	22	14	25	2.8			
2010-04-22	14:30:00	11840	2010	4	22	14	30	2.5			
2010-04-22	14:35:00	11845	2010	4	22	14	35	3.8			
2010-04-22	14:40:00	11850	2010	4	22	14	40	2.5			
2010-04-22	14:45:00	11855	2010	4	22	14	45	3.8			
2010-04-22	14:50:00	11860	2010	4	22	14	50	3.8			
2010-04-22	14:55:00	11865	2010	4	22	14	55	3.8			
2010-04-22	15:00:00	11870	2010	4	22	15	0	3.9			
2010-04-22	15:05:00	11875	2010	4	22	15	5	2.5			
2010-04-22	15:10:00	11880	2010	4	22	15	10	3.8			
2010-04-22	15:15:00	11885	2010	4	22	15	15	2.5			
2010-04-22	15:20:00	11890	2010	4	22	15	20	3.8			
2010-04-22	15:25:00	11895	2010	4	22	15	25	3.8			
2010-04-22	15:30:00	11900	2010	4	22	15	30	2.8			
2010-04-22	15:35:00	11905	2010	4	22	15	35	3.8			
2010-04-22	15:40:00	11910	2010	4	22	15	40	2.8			
2010-04-22	15:45:00	11915	2010	4	22	15	45	3.8			
2010-04-22	15:50:00	11920	2010	4	22	15	50	2.5			
2010-04-22	15:55:00	11925	2010	4	22	15	55	2.5			
2010-04-22	16:00:00	11930	2010	4	22	16	0	2.8			
2010-04-22	16:05:00	11935	2010	4	22	16	5	3.8			
2010-04-22	16:10:00	11940	2010	4	22	16	10	2.5			
2010-04-22	16:15:00	11945	2010	4	22	16	15	3.8			
2010-04-22	16:20:00	11950	2010	4	22	16	20	3.8			
2010-04-22	16:25:00	11955	2010	4	22	16	25	2.8			
2010-04-22	16:30:00	11960	2010	4	22	16	30	2.8			
2010-04-22	16:35:00	11965	2010	4	22	16	35	2.5			
2010-04-22	16:40:00	11970	2010	4	22	16	40	3.8			
2010-04-22	16:45:00	11975	2010	4	22	16	45	3.8			
2010-04-22	16:50:00	11980	2010	4	22	16	50	3.8			
2010-04-22	16:55:00	11985	2010	4	22	16	55	2.5			
2010-04-22	17:00:00	11990	2010	4	22	17	0	2.8			
2010-04-22	17:05:00	11995	2010	4	22	17	5	3.8			
2010-04-22	17:10:00	12000	2010	4	22	17	10	2.8			
2010-04-22	17:15:00	12005	2010	4	22	17	15	3.8			
2010-04-22	17:20:00	12010	2010	4	22	17	20	3.8			
2010-04-22	17:25:00	12015	2010	4	22	17	25	4.9			
2010-04-22	17:30:00	12020	2010	4	22	17	30	4.9			
2010-04-22	17:35:00	12025	2010	4	22	17	35	4.9			
2010-04-22	17:40:00	12030	2010	4	22	17	40	2.5			
2010-04-22	17:45:00	12035	2010	4	22	17	45	3.8			
2010-04-22	17:50:00	12040	2010	4	22	17	50	3.8			
2010-04-22	17:55:00	12045	2010	4	22	17	55	2.8			
2010-04-22	18:00:00	12050	2010	4	22	18	0	3.8			
2010-04-22	18:05:00	12055	2010	4	22	18	5	3.8			
2010-04-22	18:10:00	12060	2010	4	22	18	10	3.8			
2010-04-22	18:15:00	12065	2010	4	22	18	15	2.5			
2010-04-22	18:20:00	12070	2010	4	22	18	20	2.5			
2010-04-22	18:25:00	12075	2010	4	22	18	25	3.8			
2010-04-22	18:30:00	12080	2010	4	22	18	30	2.5			
2010-04-22	18:35:00	12085	2010	4	22	18	35	3.8			
2010-04-22	18:40:00	12090	2010	4	22	18	40	3.8			
2010-04-22	18:45:00	12095	2010	4	22	18	45	3.8			
2010-04-22	18:50:00	12100	2010	4	22	18	50	3.8			
2010-04-22	18:55:00	12105	2010	4	22	18	55	3.8			
2010-04-22	19:00:00	12110	2010	4	22	19	0	2.8			
2010-04-22	19:05:00	12115	2010	4	22	19	5	2.8			
2010-04-22	19:10:00	12120	2010	4	22	19	10	2.8			
2010-04-22	19:15:00	12125	2010	4	22	19	15	3.8			
2010-04-22	19:20:00	12130	2010	4	22	19	20	3.8			
2010-04-22	19:25:00	12135	2010	4	22	19	25	3.8			
2010-04-22	19:30:00	12140	2010	4	22	19	30	3.8			
2010-04-22	19:35:00	12145	2010	4	22	19	35	3.8			
2010-04-22	19:40:00	12150	2010	4	22	19	40	3.8			
2010-04-22	19:45:00	12155	2010	4	22	19	45	3.8			
2010-04-22	19:50:00	12160	2010	4	22	19	50	3.8			
2010-04-22	19:55:00	12165	2010	4	22	19	55	2.8			
2010-04-22	20:00:00	12170	2010	4	22	20	0	3.8			
2010-04-22	20:05:00	12175	2010	4	22	20	5	3.8			
2010-04-22	20:10:00	12180	2010	4	22	20	10	3.8			
2010-04-22	20:15:00	12185	2010	4	22	20	15	2.8			
2010-04-22	20:20:00	12190	2010	4	22	20	20	2.8			
2010-04-22	20:25:00	12195	2010	4	22	20	25	2.5			
2010-04-22	20:30:00	12200	2010	4	22	20	30	3.8			
2010-04-22	20:35:00	12205	2010	4	22	20	35	3.8			
2010-04-22	20:40:00	12210	2010	4	22	20	40	3.8			
2010-04-22	20:45:00	12215	2010	4	22	20	45	2.5			
2010-04-22	20:50:00	12220	2010	4	22	20	50	3.8			
2010-04-22	20:55:00	12225	2010	4	22	20	55	3.8			
2010-04-22	21:00:00	12230	2010	4	22	21	0	3.8			
2010-04-22	21:05:00	12235	2010	4	22	21	5	3.8			
2010-04-22	21:10:00	12240	2010	4	22	21	10	3.8			
2010-04-22	21:15:00	12245	2010	4	22	21	15	3.8			
2010-04-22	21:20:00	12250	2010	4	22	21	20	3.8			
2010-04-22	21:25:00	12255	2010	4	22	21	25	2.5			
2010-04-22	21:30:00	12260	2010	4	22	21	30	2.8			
2010-04-22	21:35:00	12265	2010	4	22	21	35	2.5			
2010-04-22	21:40:00	12270	2010	4	22	21	40	2.5			
2010-04-22	21:45:00	12275	2010	4	22	21	45	2.5			
2010-04-22	21:50:00	12280	2010	4	22	21	50	2.5			
2010-04-22	21:55:00	12285	2010	4	22	21	55	3.8			
2010-04-22	22:00:00	12290	2010	4	22	22	0	3.8			
2010-04-22	22:05:00	12295	2010	4	22	22	5	3.8			
2010-04-22	22:10:00	12300	2010	4	22	22	10	2.5			
2010-04-22	22:15:00	12305	2010	4	22	22	15	2.5			
2010-04-22	22:20:00	12310	2010	4	22	22	20	2.5			
2010-04-22	22:25:00	12315	2010	4	22	22	25	2.5			
2010-04-22	22:30:00	12320	2010	4	22	22	30	2.5			
2010-04-22	22:35:00	12325	2010	4	22	22	35	2.5			
2010-04-22	22:40:00	12330	2010	4	22	22	40	2.5			
2010-04-22	22:45:00	12335	2010	4	22	22	45	2.5			
2010-04-22	22:50:00	12340	2010	4	22	22	50	2.5			
2010-04-22	22:55:00	12345	2010	4	22	22	55	2.5			
2010-04-22	23:00:00	12350	2010	4	22	23	0	2.5			
2010-04-22	23:05:00	12355	2010	4	22	23	5	2.5			
2010-04-22	23:10:00	12360	2010	4	22	23	10	2.5			
2010-04-22	23:15:00	12365	2010	4	22	23	15	2.5			
2010-04-22	23:20:00	12370	2010	4	22	23	20	2.5			
2010-04-22	23:25:00	12375	2010	4	22	23	25	2.5			
2010-04-22	23:30:00	12380	2010	4	22	23	30	2.5			
2010-04-22	23:35:00	12385	2010	4	22	23	35	2.5			
2010-04-22	23:40:00	12390	2010	4	22	23	40	2.5			
2010-04-22	23:45:00	12395	2010	4	22	23	45	2.5			
2010-04-22	23:50:00	12400	2010	4	22	23	50	2.5			
2010-04-22	23:55:00	12405	2010	4	22	23	55	2.5			
2010-04-23	00:00:00	12410	2010	4	23	0	0	2.5			
2010-04-23	00:05:00	12415	2010	4	23	0	5	3.8			
2010-04-23	00:10:00	12420	2010	4	23	0	10	2.8			
2010-04-23	00:15:00	12425	2010	4	23	0	15	3.8			
2010-04-23	00:20:00	12430	2010	4	23	0	20	2.5			
2010-04-23	00:25:00	12435	2010	4	23	0	25	3.8			
2010-04-23	00:30:00	12440	2010	4	23	0	30	2.8			
2010-04-23	00:35:00	12445	2010	4	23	0	35	2.5			
2010-04-23	00:40:00	12450	2010	4	23	0	40	2.5			
2010-04-23	00:45:00	12455	2010	4	23	0	45	3.8			
2010-04-23	00:50:00	12460	2010	4	23	0	50	3.8			
2010-04-23	00:55:00	12465	2010	4	23	0	55	2.5			
2010-04-23	01:00:00	12470	2010	4	23	1	0	2.5			
2010-04-23	01:05:00	12475	2010	4	23	1	5	2.5			
2010-04-23	01:10:00	12480	2010	4	23	1	10	3.8			
2010-04-23	01:15:00	12485	2010	4	23	1	15	2.5			
2010-04-23	01:20:00	12490	2010	4	23	1	20	2.5			
2010-04-23	01:25:00	12495	2010	4	23	1	25	2.5			
2010-04-23	01:30:00	12500	2010	4	23	1	30	2.5			
2010-04-23	01:35:00	12505	2010	4	23	1	35	3.8			
2010-04-23	01:40:00	12510	2010	4	23	1	40	2.5			
2010-04-23	01:45:00	12515	2010	4	23	1	45	2.8			
2010-04-23	01:50:00	12520	2010	4	23	1	50	2.5			
2010-04-23	01:55:00	12525	2010	4	23	1	55	2.5			
2010-04-23	02:00:00	12530	2010	4	23	2	0	2.5			
2010-04-23	02:05:00	12535	2010	4	23	2	5	2.5			
2010-04-23	02:10:00	12540	2010	4	23	2	10	2.5			
2010-04-23	02:15:00	12545	2010	4	23	2	15	2.5			
2010-04-23	02:20:00	12550	2010	4	23	2	20	2.5			
2010-04-23	02:25:00	12555	2010	4	23	2	25	2.5			
2010-04-23	02:30:00	12560	2010	4	23	2	30	2.5			
2010-04-23	02:35:00	12565	2010	4	23	2	35	2.5			
2010-04-23	02:40:00	12570	2010	4	23	2	40	2.5			
2010-04-23	02:45:00	12575	2010	4	23	2	45	2.5			
2010-04-23	02:50:00	12580	2010	4	23	2	50	2.5			
2010-04-23	02:55:00	12585	2010	4	23	2	55	2.5			
2010-04-23	03:00:00	12590	2010	4	23	3	0	2.5			
2010-04-23	03:05:00	12595	2010	4	23	3	5	2.5			
2010-04-23	03:10:00	12600	2010	4	23	3	10	2.5			
2010-04-23	03:15:00	12605	2010	4	23	3	15	2.5			
2010-04-23	03:20:00	12610	2010	4	23	3	20	2.5			
2010-04-23	03:25:00	12615	2010	4	23	3	25	2.5			
2010-04-23	03:30:00	12620	2010	4	23	3	30	2.5			
2010-04-23	03:35:00	12625	2010	4	23	3	35	2.5			
2010-04-23	03:40:00	12630	2010	4	23	3	40	2.5			
2010-04-23	03:45:00	12635	2010	4	23	3	45	2.5			
2010-04-23	03:50:00	12640	2010	4	23	3	50	2.5			
2010-04-23	03:55:00	12645	2010	4	23	3	55	2.5			
2010-04-23	04:00:00	12650	2010	4	23	4	0	2.5			
2010-04-23	04:05:00	12655	2010	4	23	4	5	2.5			
2010-04-23	04:10:00	12660	2010	4	23	4	10	2.5			
2010-04-23	04:15:00	12665	2010	4	23	4	15	2.5			
2010-04-23	04:20:00	12670	2010	4	23	4	20	2.5			
2010-04-23	04:25:00	12675	2010	4	23	4	25	2.5			
2010-04-23	04:30:00	12680	2010	4	23	4	30	2.5			
2010-04-23	04:35:00	12685	2010	4	23	4	35	2.5			
2010-04-23	04:40:00	12690	2010	4	23	4	40	2.5			
2010-04-23	04:45:00	12695	2010	4	23	4	45	2.5			
2010-04-23	04:50:00	12700	2010	4	23	4	50	2.5			
2010-04-23	04:55:00	12705	2010	4	23	4	55	2.5			
2010-04-23	05:00:00	12710	2010	4	23	5	0	2.5			
2010-04-23	05:05:00	12715	2010	4	23	5	5	2.5			
2010-04-23	05:10:00	12720	2010	4	23	5	10	2.5			
2010-04-23	05:15:00	12725	2010	4	23	5	15	2.5			
2010-04-23	05:20:00	12730	2010	4	23	5	20	2.5			
2010-04-23	05:25:00	12735	2010	4	23	5	25	2.6			
2010-04-23	05:30:00	12740	2010	4	23	5	30	2.5			
2010-04-23	05:35:00	12745	2010	4	23	5	35	2.5			
2010-04-23	05:40:00	12750	2010	4	23	5	40	2.5			
2010-04-23	05:45:00	12755	2010	4	23	5	45	2.5			
2010-04-23	05:50:00	12760	2010	4	23	5	50	2.5			
2010-04-23	05:55:00	12765	2010	4	23	5	55	2.5			
2010-04-23	06:00:00	12770	2010	4	23	6	0	2.5			
2010-04-23	06:05:00	12775	2010	4	23	6	5	2.5			
2010-04-23	06:10:00	12780	2010	4	23	6	10	2.5			
2010-04-23	06:15:00	12785	2010	4	23	6	15	2.5			
2010-04-23	06:20:00	12790	2010	4	23	6	20	2.5			
2010-04-23	06:25:00	12795	2010	4	23	6	25	2.5			
2010-04-23	06:30:00	12800	2010	4	23	6	30	2.5			
2010-04-23	06:35:00	12805	2010	4	23	6	35	2.5			
2010-04-23	06:40:00	12810	2010	4	23	6	40	2.5			
2010-04-23	06:45:00	12815	2010	4	23	6	45	2.5			
2010-04-23	06:50:00	12820	2010	4	23	6	50	2.5			
2010-04-23	06:55:00	12825	2010	4	23	6	55	2.5			
2010-04-23	07:00:00	12830	2010	4	23	7	0	2.5			
2010-04-23	07:05:00	12835	2010	4	23	7	5	2.5			
2010-04-23	07:10:00	12840	2010	4	23	7	10	2.5			
2010-04-23	07:15:00	12845	2010	4	23	7	15	2.5			
2010-04-23	07:20:00	12850	2010	4	23	7	20	2.5			
2010-04-23	07:25:00	12855	2010	4	23	7	25	2.5			
2010-04-23	07:30:00	12860	2010	4	23	7	30	2.5			
2010-04-23	07:35:00	12865	2010	4	23	7	35	2.5			
2010-04-23	07:40:00	12870	2010	4	23	7	40	2.5			
2010-04-23	07:45:00	12875	2010	4	23	7	45	2.5			
2010-04-23	07:50:00	12880	2010	4	23	7	50	2.5			
2010-04-23	07:55:00	12885	2010	4	23	7	55	2.5			
2010-04-23	08:00:00	12890	2010	4	23	8	0	2.5			
2010-04-23	08:05:00	12895	2010	4	23	8	5	2.5			
2010-04-23	08:10:00	12900	2010	4	23	8	10	2.5			
2010-04-23	08:15:00	12905	2010	4	23	8	15	2.5			
2010-04-23	08:20:00	12910	2010	4	23	8	20	2.5			
2010-04-23	08:25:00	12915	2010	4	23	8	25	2.5			
2010-04-23	08:30:00	12920	2010	4	23	8	30	2.5			
2010-04-23	08:35:00	12925	2010	4	23	8	35	2.5			
2010-04-23	08:40:00	12930	2010	4	23	8	40	2.5			
2010-04-23	08:45:00	12935	2010	4	23	8	45	2.5			
2010-04-23	08:50:00	12940	2010	4	23	8	50	2.5			
2010-04-23	08:55:00	12945	2010	4	23	8	55	2.5			
2010-04-23	09:00:00	12950	2010	4	23	9	0	2.5			
2010-04-23	09:05:00	12955	2010	4	23	9	5	2.5			
2010-04-23	09:10:00	12960	2010	4	23	9	10	2.5			
2010-04-23	09:15:00	12965	2010	4	23	9	15	2.5			
2010-04-23	09:20:00	12970	2010	4	23	9	20	2.5			
2010-04-23	09:25:00	12975	2010	4	23	9	25	2.5			
2010-04-23	09:30:00	12980	2010	4	23	9	30	2.5			
2010-04-23	09:35:00	12985	2010	4	23	9	35	2.5			
2010-04-23	09:40:00	12990	2010	4	23	9	40	2.5			
2010-04-23	09:45:00	12995	2010	4	23	9	45	2.5			
2010-04-23	09:50:00	13000	2010	4	23	9	50	2.5			
2010-04-23	09:55:00	13005	2010	4	23	9	55	2.5			
2010-04-23	10:00:00	13010	2010	4	23	10	0	2.5			
2010-04-23	10:05:00	13015	2010	4	23	10	5	2.5			
2010-04-23	10:10:00	13020	2010	4	23	10	10	2.5			
2010-04-23	10:15:00	13025	2010	4	23	10	15	2.5			
2010-04-23	10:20:00	13030	2010	4	23	10	20	2.5			
2010-04-23	10:25:00	13035	2010	4	23	10	25	2.5			
2010-04-23	10:30:00	13040	2010	4	23	10	30	2.5			
2010-04-23	10:35:00	13045	2010	4	23	10	35	2.5			
2010-04-23	10:40:00	13050	2010	4	23	10	40	2.5			
2010-04-23	10:45:00	13055	2010	4	23	10	45	2.5			
2010-04-23	10:50:00	13060	2010	4	23	10	50	2.5			
2010-04-23	10:55:00	13065	2010	4	23	10	55	2.5			
2010-04-23	11:00:00	13070	2010	4	23	11	0	2.5			
2010-04-23	11:05:00	13075	2010	4	23	11	5	2.5			
2010-04-23	11:10:00	13080	2010	4	23	11	10	2.5			
2010-04-23	11:15:00	13085	2010	4	23	11	15	2.5			
2010-04-23	11:20:00	13090	2010	4	23	11	20	2.5			
2010-04-23	11:25:00	13095	2010	4	23	11	25	2.5			
2010-04-23	11:30:00	13100	2010	4	23	11	30	2.5			
2010-04-23	11:35:00	13105	2010	4	23	11	35	2.5			
2010-04-23	11:40:00	13110	2010	4	23	11	40	2.5			
2010-04-23	11:45:00	13115	2010	4	23	11	45	2.5			
2010-04-23	11:50:00	13120	2010	4	23	11	50	2.5			
2010-04-23	11:55:00	13125	2010	4	23	11	55	2.5			
2010-04-23	12:00:00	13130	2010	4	23	12	0	2.5			
2010-04-23	12:05:00	13135	2010	4	23	12	5	2.5			
2010-04-23	12:10:00	13140	2010	4	23	12	10	2.5			
2010-04-23	12:15:00	13145	2010	4	23	12	15	2.5			
2010-04-23	12:20:00	13150	2010	4	23	12	20	2.5			
2010-04-23	12:25:00	13155	2010	4	23	12	25	2.5			
2010-04-23	12:30:00	13160	2010	4	23	12	30	2.5			
2010-04-23	12:35:00	13165	2010	4	23	12	35	2.5			
2010-04-23	12:40:00	13170	2010	4	23	12	40	2.5			
2010-04-23	12:45:00	13175	2010	4	23	12	45	2.5			
2010-04-23	12:50:00	13180	2010	4	23	12	50	2.5			
2010-04-23	12:55:00	13185	2010	4	23	12	55	2.5			
2010-04-23	13:00:00	13190	2010	4	23	13	0	2.5			
2010-04-23	13:05:00	13195	2010	4	23	13	5	2.5			
2010-04-23	13:10:00	13200	2010	4	23	13	10	2.5			
2010-04-23	13:15:00	13205	2010	4	23	13	15	2.5			
2010-04-23	13:20:00	13210	2010	4	23	13	20	2.5			
